system:index,date,day,latitude,longitude,mean_2m_air_temperature,month,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,year,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080910_2,2008-09-10,10,41.33376948282493,-73.97633859179348,289.72574,9,0.0,0.9648059,2.506556,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080910_3,2008-09-10,10,41.33376948282493,-73.9314228275875,289.72574,9,0.0,0.9648059,2.506556,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080911_0,2008-09-11,11,41.3786852470309,-73.97633859179348,288.73392,9,7.5884163E-6,0.34875143,-1.7897907,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080911_1,2008-09-11,11,41.3786852470309,-73.9314228275875,288.73392,9,7.5884163E-6,0.34875143,-1.7897907,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080911_2,2008-09-11,11,41.33376948282493,-73.97633859179348,288.73392,9,7.5884163E-6,0.34875143,-1.7897907,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080911_3,2008-09-11,11,41.33376948282493,-73.9314228275875,288.73392,9,7.5884163E-6,0.34875143,-1.7897907,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080912_0,2008-09-12,12,41.3786852470309,-73.97633859179348,290.46988,9,0.009287858,-0.88259345,-0.5496512,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080912_1,2008-09-12,12,41.3786852470309,-73.9314228275875,290.46988,9,0.009287858,-0.88259345,-0.5496512,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080912_2,2008-09-12,12,41.33376948282493,-73.97633859179348,290.46988,9,0.009287858,-0.88259345,-0.5496512,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080912_3,2008-09-12,12,41.33376948282493,-73.9314228275875,290.46988,9,0.009287858,-0.88259345,-0.5496512,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080913_0,2008-09-13,13,41.3786852470309,-73.97633859179348,293.34756,9,0.0018414445,-0.006812205,3.052283,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080913_1,2008-09-13,13,41.3786852470309,-73.9314228275875,293.34756,9,0.0018414445,-0.006812205,3.052283,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080913_2,2008-09-13,13,41.33376948282493,-73.97633859179348,293.34756,9,0.0018414445,-0.006812205,3.052283,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080913_3,2008-09-13,13,41.33376948282493,-73.9314228275875,293.34756,9,0.0018414445,-0.006812205,3.052283,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080914_0,2008-09-14,14,41.3786852470309,-73.97633859179348,297.0909,9,0.0048004556,0.178052,0.5871075,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080914_1,2008-09-14,14,41.3786852470309,-73.9314228275875,297.0909,9,0.0048004556,0.178052,0.5871075,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080914_2,2008-09-14,14,41.33376948282493,-73.97633859179348,297.0909,9,0.0048004556,0.178052,0.5871075,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080914_3,2008-09-14,14,41.33376948282493,-73.9314228275875,297.0909,9,0.0048004556,0.178052,0.5871075,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080915_0,2008-09-15,15,41.3786852470309,-73.97633859179348,298.1929,9,7.806346E-6,0.063999005,2.6257493,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080915_1,2008-09-15,15,41.3786852470309,-73.9314228275875,298.1929,9,7.806346E-6,0.063999005,2.6257493,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080915_2,2008-09-15,15,41.33376948282493,-73.97633859179348,298.1929,9,7.806346E-6,0.063999005,2.6257493,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080915_3,2008-09-15,15,41.33376948282493,-73.9314228275875,298.1929,9,7.806346E-6,0.063999005,2.6257493,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080916_0,2008-09-16,16,41.3786852470309,-73.97633859179348,289.64767,9,2.9662624E-5,3.1934617,1.0168141,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080916_1,2008-09-16,16,41.3786852470309,-73.9314228275875,289.64767,9,2.9662624E-5,3.1934617,1.0168141,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080916_2,2008-09-16,16,41.33376948282493,-73.97633859179348,289.64767,9,2.9662624E-5,3.1934617,1.0168141,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080916_3,2008-09-16,16,41.33376948282493,-73.9314228275875,289.64767,9,2.9662624E-5,3.1934617,1.0168141,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080917_0,2008-09-17,17,41.3786852470309,-73.97633859179348,288.5011,9,0.0,0.58266866,-1.4602398,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080917_1,2008-09-17,17,41.3786852470309,-73.9314228275875,288.5011,9,0.0,0.58266866,-1.4602398,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080917_2,2008-09-17,17,41.33376948282493,-73.97633859179348,288.5011,9,0.0,0.58266866,-1.4602398,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080917_3,2008-09-17,17,41.33376948282493,-73.9314228275875,288.5011,9,0.0,0.58266866,-1.4602398,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080918_0,2008-09-18,18,41.3786852470309,-73.97633859179348,288.65933,9,0.0,0.42976967,-0.9910427,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080918_1,2008-09-18,18,41.3786852470309,-73.9314228275875,288.65933,9,0.0,0.42976967,-0.9910427,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080918_2,2008-09-18,18,41.33376948282493,-73.97633859179348,288.65933,9,0.0,0.42976967,-0.9910427,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080918_3,2008-09-18,18,41.33376948282493,-73.9314228275875,288.65933,9,0.0,0.42976967,-0.9910427,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080919_0,2008-09-19,19,41.3786852470309,-73.97633859179348,285.39435,9,0.0,0.09420377,-1.9667912,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080919_1,2008-09-19,19,41.3786852470309,-73.9314228275875,285.39435,9,0.0,0.09420377,-1.9667912,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080919_2,2008-09-19,19,41.33376948282493,-73.97633859179348,285.39435,9,0.0,0.09420377,-1.9667912,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080919_3,2008-09-19,19,41.33376948282493,-73.9314228275875,285.39435,9,0.0,0.09420377,-1.9667912,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080920_0,2008-09-20,20,41.3786852470309,-73.97633859179348,285.88174,9,0.0,-1.5237311,-1.1243459,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080920_1,2008-09-20,20,41.3786852470309,-73.9314228275875,285.88174,9,0.0,-1.5237311,-1.1243459,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080920_2,2008-09-20,20,41.33376948282493,-73.97633859179348,285.88174,9,0.0,-1.5237311,-1.1243459,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080920_3,2008-09-20,20,41.33376948282493,-73.9314228275875,285.88174,9,0.0,-1.5237311,-1.1243459,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080921_0,2008-09-21,21,41.3786852470309,-73.97633859179348,288.92175,9,1.0389835E-5,-0.5529115,0.71890634,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080921_1,2008-09-21,21,41.3786852470309,-73.9314228275875,288.92175,9,1.0389835E-5,-0.5529115,0.71890634,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080921_2,2008-09-21,21,41.33376948282493,-73.97633859179348,288.92175,9,1.0389835E-5,-0.5529115,0.71890634,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080921_3,2008-09-21,21,41.33376948282493,-73.9314228275875,288.92175,9,1.0389835E-5,-0.5529115,0.71890634,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080922_0,2008-09-22,22,41.3786852470309,-73.97633859179348,289.6908,9,5.941838E-7,0.68497705,0.29655007,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080922_1,2008-09-22,22,41.3786852470309,-73.9314228275875,289.6908,9,5.941838E-7,0.68497705,0.29655007,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080922_2,2008-09-22,22,41.33376948282493,-73.97633859179348,289.6908,9,5.941838E-7,0.68497705,0.29655007,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080922_3,2008-09-22,22,41.33376948282493,-73.9314228275875,289.6908,9,5.941838E-7,0.68497705,0.29655007,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080923_0,2008-09-23,23,41.3786852470309,-73.97633859179348,287.31512,9,0.0,-0.81117487,-2.6271307,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080923_1,2008-09-23,23,41.3786852470309,-73.9314228275875,287.31512,9,0.0,-0.81117487,-2.6271307,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080923_2,2008-09-23,23,41.33376948282493,-73.97633859179348,287.31512,9,0.0,-0.81117487,-2.6271307,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080923_3,2008-09-23,23,41.33376948282493,-73.9314228275875,287.31512,9,0.0,-0.81117487,-2.6271307,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080924_0,2008-09-24,24,41.3786852470309,-73.97633859179348,287.57635,9,0.0,-0.88342196,-1.8059417,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080924_1,2008-09-24,24,41.3786852470309,-73.9314228275875,287.57635,9,0.0,-0.88342196,-1.8059417,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080924_2,2008-09-24,24,41.33376948282493,-73.97633859179348,287.57635,9,0.0,-0.88342196,-1.8059417,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080924_3,2008-09-24,24,41.33376948282493,-73.9314228275875,287.57635,9,0.0,-0.88342196,-1.8059417,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080925_0,2008-09-25,25,41.3786852470309,-73.97633859179348,287.07632,9,1.8626451E-9,-0.91581756,-0.9112714,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080925_1,2008-09-25,25,41.3786852470309,-73.9314228275875,287.07632,9,1.8626451E-9,-0.91581756,-0.9112714,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080925_2,2008-09-25,25,41.33376948282493,-73.97633859179348,287.07632,9,1.8626451E-9,-0.91581756,-0.9112714,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080925_3,2008-09-25,25,41.33376948282493,-73.9314228275875,287.07632,9,1.8626451E-9,-0.91581756,-0.9112714,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080926_0,2008-09-26,26,41.3786852470309,-73.97633859179348,287.7606,9,0.05096624,-2.1117418,-0.9051114,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080926_1,2008-09-26,26,41.3786852470309,-73.9314228275875,287.7606,9,0.05096624,-2.1117418,-0.9051114,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080926_2,2008-09-26,26,41.33376948282493,-73.97633859179348,287.7606,9,0.05096624,-2.1117418,-0.9051114,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080926_3,2008-09-26,26,41.33376948282493,-73.9314228275875,287.7606,9,0.05096624,-2.1117418,-0.9051114,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080927_0,2008-09-27,27,41.3786852470309,-73.97633859179348,290.3345,9,0.015745446,-3.0118809,-3.063269,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080927_1,2008-09-27,27,41.3786852470309,-73.9314228275875,290.3345,9,0.015745446,-3.0118809,-3.063269,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080927_2,2008-09-27,27,41.33376948282493,-73.97633859179348,290.3345,9,0.015745446,-3.0118809,-3.063269,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080927_3,2008-09-27,27,41.33376948282493,-73.9314228275875,290.3345,9,0.015745446,-3.0118809,-3.063269,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080928_0,2008-09-28,28,41.3786852470309,-73.97633859179348,292.90756,9,0.00454312,-1.560584,-1.7476321,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080928_1,2008-09-28,28,41.3786852470309,-73.9314228275875,292.90756,9,0.00454312,-1.560584,-1.7476321,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080928_2,2008-09-28,28,41.33376948282493,-73.97633859179348,292.90756,9,0.00454312,-1.560584,-1.7476321,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080928_3,2008-09-28,28,41.33376948282493,-73.9314228275875,292.90756,9,0.00454312,-1.560584,-1.7476321,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080929_0,2008-09-29,29,41.3786852470309,-73.97633859179348,291.82797,9,0.002423049,-0.008530627,-1.1161358,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080929_1,2008-09-29,29,41.3786852470309,-73.9314228275875,291.82797,9,0.002423049,-0.008530627,-1.1161358,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080929_2,2008-09-29,29,41.33376948282493,-73.97633859179348,291.82797,9,0.002423049,-0.008530627,-1.1161358,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080929_3,2008-09-29,29,41.33376948282493,-73.9314228275875,291.82797,9,0.002423049,-0.008530627,-1.1161358,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080930_0,2008-09-30,30,41.3786852470309,-73.97633859179348,288.87827,9,1.3585296E-4,0.62174386,-2.7540092,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080930_1,2008-09-30,30,41.3786852470309,-73.9314228275875,288.87827,9,1.3585296E-4,0.62174386,-2.7540092,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080930_2,2008-09-30,30,41.33376948282493,-73.97633859179348,288.87827,9,1.3585296E-4,0.62174386,-2.7540092,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20080930_3,2008-09-30,30,41.33376948282493,-73.9314228275875,288.87827,9,1.3585296E-4,0.62174386,-2.7540092,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081001_0,2008-10-01,1,41.3786852470309,-73.97633859179348,289.72366,10,0.0035222303,0.066149294,-0.4392713,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081001_1,2008-10-01,1,41.3786852470309,-73.9314228275875,289.72366,10,0.0035222303,0.066149294,-0.4392713,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081001_2,2008-10-01,1,41.33376948282493,-73.97633859179348,289.72366,10,0.0035222303,0.066149294,-0.4392713,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081001_3,2008-10-01,1,41.33376948282493,-73.9314228275875,289.72366,10,0.0035222303,0.066149294,-0.4392713,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081002_0,2008-10-02,2,41.3786852470309,-73.97633859179348,286.62598,10,4.6801474E-4,0.5838922,1.2860452,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081002_1,2008-10-02,2,41.3786852470309,-73.9314228275875,286.62598,10,4.6801474E-4,0.5838922,1.2860452,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081002_2,2008-10-02,2,41.33376948282493,-73.97633859179348,286.62598,10,4.6801474E-4,0.5838922,1.2860452,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081002_3,2008-10-02,2,41.33376948282493,-73.9314228275875,286.62598,10,4.6801474E-4,0.5838922,1.2860452,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081003_0,2008-10-03,3,41.3786852470309,-73.97633859179348,284.2802,10,1.03059225E-4,3.3668158,-0.4946233,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20081003_1,2008-10-03,3,41.3786852470309,-73.9314228275875,284.2802,10,1.03059225E-4,3.3668158,-0.4946233,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
